TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_NUM,TRAVEL_MOTIVE_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SGG_3,MVMN_NM,COMPANION_AGE_GRP,REL_CD
b009514,31,여,20,1,6.0,26410,48120,48330,자가용,3.0,8.0
b015795,29,여,30,2,8.0,11110,27260,46710,자가용,-1.0,-1.0
b004208,31,여,20,4,3.0,31140,26350,26710,자가용,3.0,8.0
b006840,11,여,30,2,5.0,50110,42110,46130,자가용,4.0,8.0
b002386,26,남,40,6,3.0,26710,48310,47130,자가용,4.0,1.0
b002386,26,남,40,6,3.0,26710,48310,47130,자가용,2.0,2.0
b002386,26,남,40,6,3.0,26710,48310,47130,자가용,1.0,2.0
b006116,28,여,30,8,2.0,26350,42210,42830,자가용,-1.0,-1.0
b006118,28,남,30,2,9.0,42150,26350,28110,자가용,4.0,1.0
b006118,28,남,30,2,9.0,42150,26350,28110,자가용,1.0,2.0
b001565,47,남,30,1,3.0,48220,47110,26290,자가용,4.0,1.0
b000446,27,여,20,2,1.0,11230,26350,50110,대중교통 등,3.0,7.0
b000446,27,여,20,2,1.0,11230,26350,50110,대중교통 등,3.0,7.0
b000446,27,여,20,2,1.0,11230,26350,50110,대중교통 등,3.0,7.0
b000446,27,여,20,2,1.0,11230,26350,50110,대중교통 등,3.0,7.0
b000446,27,여,20,2,1.0,11230,26350,50110,대중교통 등,3.0,7.0
b000381,47,남,30,1,7.0,47280,47130,47900,자가용,1.0,2.0
b000381,47,남,30,1,7.0,47280,47130,47900,자가용,1.0,2.0
b000381,47,남,30,1,7.0,47280,47130,47900,자가용,5.0,1.0
b008379,41,여,30,1,2.0,42170,42150,42230,대중교통 등,4.0,1.0
b004775,26,남,20,2,7.0,26110,26410,26350,자가용,3.0,5.0
b015092,48,여,40,2,3.0,26260,11200,48250,자가용,5.0,1.0
b006723,27,여,60,2,8.0,48310,46910,26350,자가용,-1.0,-1.0
b006998,31,여,20,3,1.0,26500,26350,47130,대중교통 등,-1.0,-1.0
b004352,11,여,40,2,7.0,26110,42210,44825,자가용,5.0,8.0
b011008,41,남,30,3,8.0,42150,47130,45110,자가용,4.0,7.0
b009520,47,여,20,1,1.0,46150,31110,47130,자가용,3.0,8.0
b010988,48,여,30,1,3.0,11110,41110,46130,자가용,7.0,3.0
b002397,41,남,40,5,1.0,42230,41590,44210,자가용,2.0,2.0
b007486,11,여,20,3,2.0,42150,42170,43130,대중교통 등,-1.0,-1.0
b005231,11,남,30,3,6.0,41820,42760,30200,자가용,2.0,2.0
b005231,11,남,30,3,6.0,41820,42760,30200,자가용,1.0,2.0
b005231,11,남,30,3,6.0,41820,42760,30200,자가용,4.0,1.0
b000792,41,남,40,3,8.0,42210,42230,46130,자가용,5.0,1.0
b000792,41,남,40,3,8.0,42210,42230,46130,자가용,2.0,2.0
b000792,41,남,40,3,8.0,42210,42230,46130,자가용,2.0,2.0
b005151,28,남,50,3,3.0,42210,46780,44130,자가용,5.0,1.0
b006711,48,여,30,10,3.0,48860,45140,48820,자가용,1.0,2.0
b006711,48,여,30,10,3.0,48860,45140,48820,자가용,1.0,2.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,6.0,6.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,2.0,6.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,5.0,5.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,5.0,5.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,4.0,2.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,7.0,5.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,2.0,6.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,5.0,6.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,2.0,6.0
b008091,11,남,30,2,3.0,50110,26500,42830,자가용,2.0,6.0
b006236,26,여,30,1,3.0,26350,42150,42190,자가용,4.0,1.0
b006815,26,여,30,2,6.0,42820,11110,50110,자가용,4.0,7.0
b007502,48,여,30,2,7.0,48240,48120,26710,자가용,5.0,1.0
b007502,48,여,30,2,7.0,48240,48120,26710,자가용,1.0,2.0
b011156,41,여,40,4,1.0,41650,42230,28710,자가용,5.0,1.0
b007108,11,남,30,2,3.0,50130,26440,42210,자가용,4.0,8.0
b015754,48,여,20,2,1.0,48170,26530,31110,대중교통 등,3.0,8.0
b004993,41,여,50,1,2.0,50130,42760,26380,자가용,6.0,1.0
b006334,47,여,30,1,1.0,26350,47170,11680,자가용,4.0,7.0
b006334,47,여,30,1,1.0,26350,47170,11680,자가용,4.0,7.0
b006908,48,여,40,2,7.0,26500,48330,11110,대중교통 등,5.0,7.0
b012279,41,여,20,1,2.0,42150,41270,50110,자가용,7.0,3.0
b014279,26,여,20,3,10.0,26710,48890,48310,자가용,1.0,6.0
b014279,26,여,20,3,10.0,26710,48890,48310,자가용,5.0,6.0
b014279,26,여,20,3,10.0,26710,48890,48310,자가용,6.0,6.0
b014279,26,여,20,3,10.0,26710,48890,48310,자가용,6.0,6.0
b014279,26,여,20,3,10.0,26710,48890,48310,자가용,1.0,6.0
b006485,11,여,20,1,7.0,50130,26440,47130,대중교통 등,-1.0,-1.0
b000547,11,남,20,1,2.0,26350,50130,42150,대중교통 등,-1.0,-1.0
b008184,27,여,20,1,3.0,47130,47110,26500,자가용,3.0,8.0
b011198,27,여,50,4,3.0,47130,47820,41370,자가용,6.0,7.0
a003339,41,남,30,5,2.0,50130,42170,26710,자가용,4.0,2.0
a003339,41,남,30,5,2.0,50130,42170,26710,자가용,7.0,1.0
b002768,28,남,40,1,2.0,42760,42150,42210,자가용,6.0,1.0
b002768,28,남,40,1,2.0,42760,42150,42210,자가용,2.0,2.0
b003839,48,여,20,1,3.0,26500,50110,50130,대중교통 등,3.0,8.0
b002689,11,여,30,1,5.0,42210,26350,11710,자가용,-1.0,-1.0
b000739,11,남,40,10,6.0,42760,50130,26350,자가용,-1.0,-1.0
b004722,27,남,30,2,2.0,47290,48890,47110,자가용,4.0,8.0
b006626,27,남,20,2,2.0,47290,47820,27110,대중교통 등,-1.0,-1.0
b006024,27,여,30,2,2.0,47130,11680,41110,대중교통 등,-1.0,-1.0
b001606,41,남,30,3,1.0,26200,50130,42810,대중교통 등,-1.0,-1.0
b014534,11,여,40,6,1.0,50130,50110,42720,자가용,8.0,3.0
b014534,11,여,40,6,1.0,50130,50110,42720,자가용,5.0,1.0
b014534,11,여,40,6,1.0,50130,50110,42720,자가용,1.0,2.0
b014534,11,여,40,6,1.0,50130,50110,42720,자가용,1.0,2.0
b014534,11,여,40,6,1.0,50130,50110,42720,자가용,7.0,3.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,1.0,11.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,4.0,1.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,5.0,7.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,5.0,7.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,1.0,11.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,1.0,2.0
b007495,26,남,40,2,2.0,48310,48270,27110,자가용,4.0,7.0
b004173,29,여,20,7,1.0,50130,26350,42830,자가용,3.0,7.0
b015446,41,남,40,5,1.0,42210,44825,43800,자가용,2.0,2.0
b015446,41,남,40,5,1.0,42210,44825,43800,자가용,4.0,1.0
b009859,47,남,50,2,3.0,26500,48220,30140,자가용,3.0,2.0
b009859,47,남,50,2,3.0,26500,48220,30140,자가용,3.0,2.0
b010241,11,여,30,3,5.0,50110,42750,47170,대중교통 등,-1.0,-1.0
b004054,27,남,50,3,2.0,48120,47130,41130,자가용,-1.0,-1.0
b002090,48,여,30,1,8.0,50130,50110,41830,자가용,5.0,1.0
b010997,48,여,20,1,4.0,48250,26440,48270,대중교통 등,-1.0,-1.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,6.0,6.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,5.0,2.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,8.0,3.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,2.0,6.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,2.0,6.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,5.0,3.0
b002503,41,남,40,5,1.0,42720,43150,41270,자가용,5.0,5.0
b002539,44,남,30,2,3.0,26110,50110,11680,자가용,4.0,5.0
b002539,44,남,30,2,3.0,26110,50110,11680,자가용,4.0,1.0
b007891,48,남,40,3,3.0,48840,48310,26710,자가용,2.0,2.0
b007891,48,남,40,3,3.0,48840,48310,26710,자가용,4.0,1.0
b007891,48,남,40,3,3.0,48840,48310,26710,자가용,1.0,2.0
b004732,41,여,20,20,2.0,50130,42210,26350,대중교통 등,3.0,7.0
b014469,47,여,20,1,8.0,50130,47110,11680,대중교통 등,-1.0,-1.0
b007780,31,여,40,8,8.0,47130,47820,48270,자가용,1.0,2.0
b007780,31,여,40,8,8.0,47130,47820,48270,자가용,5.0,1.0
b007780,31,여,40,8,8.0,47130,47820,48270,자가용,1.0,2.0
b008275,26,남,30,2,3.0,48310,47130,50130,자가용,1.0,2.0
b008275,26,남,30,2,3.0,48310,47130,50130,자가용,4.0,1.0
b007538,41,여,30,1,1.0,42150,26350,50130,자가용,4.0,8.0
b007535,11,남,30,1,7.0,42210,26710,30200,자가용,4.0,1.0
b007815,41,여,20,2,7.0,50110,28710,42150,대중교통 등,-1.0,-1.0
b013631,11,여,20,2,3.0,42150,42110,50130,자가용,6.0,3.0
b000186,41,여,20,5,3.0,41820,41480,11110,대중교통 등,3.0,7.0
b000186,41,여,20,5,3.0,41820,41480,11110,대중교통 등,3.0,7.0
b004851,11,여,40,6,3.0,42210,44180,42150,자가용,5.0,2.0
b004851,11,여,40,6,3.0,42210,44180,42150,자가용,7.0,6.0
b004851,11,여,40,6,3.0,42210,44180,42150,자가용,5.0,3.0
b004851,11,여,40,6,3.0,42210,44180,42150,자가용,1.0,6.0
b004851,11,여,40,6,3.0,42210,44180,42150,자가용,8.0,1.0
b000736,11,여,40,4,1.0,42170,48840,46710,자가용,5.0,7.0
b013645,11,여,20,1,2.0,50130,26350,42830,대중교통 등,3.0,7.0
b013645,11,여,20,1,2.0,50130,26350,42830,대중교통 등,3.0,7.0
b005326,11,여,30,3,1.0,50130,50110,46780,자가용,4.0,8.0
b012067,11,여,60,1,3.0,50130,11650,30200,자가용,5.0,2.0
b006621,47,남,50,2,6.0,42210,46820,41360,자가용,-1.0,-1.0
b003676,26,남,30,2,6.0,27260,31200,48270,대중교통 등,4.0,1.0
b009559,11,남,20,4,3.0,42210,50130,48120,자가용,3.0,8.0
b000649,11,남,20,4,6.0,42210,50110,26410,대중교통 등,-1.0,-1.0
b012595,31,여,20,5,2.0,47130,50130,42150,자가용,-1.0,-1.0
b004369,42,남,30,2,3.0,47770,46900,41820,자가용,4.0,1.0
b004369,42,남,30,2,3.0,47770,46900,41820,자가용,8.0,4.0
b004369,42,남,30,2,3.0,47770,46900,41820,자가용,4.0,5.0
b004369,42,남,30,2,3.0,47770,46900,41820,자가용,1.0,2.0
b004369,42,남,30,2,3.0,47770,46900,41820,자가용,1.0,2.0
b007325,11,여,30,2,2.0,50130,46150,42150,대중교통 등,-1.0,-1.0
b002375,28,남,30,3,3.0,42760,41280,28185,자가용,4.0,1.0
b015968,41,남,30,1,3.0,42210,26350,46130,자가용,4.0,8.0
b011078,41,남,30,2,3.0,41570,42760,41110,자가용,4.0,8.0
b015747,11,여,50,1,2.0,50130,42110,26350,대중교통 등,-1.0,-1.0
b015199,26,여,20,1,4.0,50110,50130,48310,대중교통 등,-1.0,-1.0
b006656,48,여,20,2,1.0,50110,11170,11650,대중교통 등,-1.0,-1.0
b009803,27,여,40,2,3.0,47150,47190,26350,자가용,2.0,2.0
b009803,27,여,40,2,3.0,47150,47190,26350,자가용,2.0,2.0
b009803,27,여,40,2,3.0,47150,47190,26350,자가용,5.0,1.0
b005066,41,여,20,3,2.0,41650,43150,50110,자가용,-1.0,-1.0
b006666,11,여,20,1,2.0,50130,50110,26710,대중교통 등,-1.0,-1.0
b005352,47,여,20,5,1.0,50130,42230,44825,대중교통 등,3.0,7.0
b010300,27,여,20,3,3.0,50110,26350,11200,자가용,3.0,8.0
b000999,11,여,30,3,9.0,50130,26350,45110,대중교통 등,1.0,2.0
b005223,27,남,30,1,3.0,48120,47820,47110,자가용,4.0,7.0
b005223,27,남,30,1,3.0,48120,47820,47110,자가용,4.0,7.0
b005223,27,남,30,1,3.0,48120,47820,47110,자가용,4.0,7.0
b005993,48,남,20,2,2.0,11110,26500,50130,대중교통 등,3.0,7.0
b011234,42,남,20,1,3.0,11440,42110,42150,자가용,4.0,7.0
b015378,11,여,20,2,1.0,41820,50110,42210,자가용,3.0,5.0
b006256,41,남,40,1,3.0,42830,26710,47130,자가용,4.0,1.0
b007157,26,여,20,18,1.0,47130,48310,11440,대중교통 등,3.0,8.0
b009807,11,여,40,1,1.0,50130,26350,42210,대중교통 등,-1.0,-1.0
b007251,41,남,30,4,9.0,50130,42730,47280,자가용,4.0,1.0
c004003,41,남,30,2,3.0,42170,26350,46730,자가용,4.0,8.0
b006510,41,여,50,2,1.0,50130,50110,42210,자가용,4.0,2.0
b006510,41,여,50,2,1.0,50130,50110,42210,자가용,7.0,1.0
b006510,41,여,50,2,1.0,50130,50110,42210,자가용,4.0,2.0
b006458,41,남,30,2,3.0,42170,50110,26350,자가용,1.0,2.0
b006458,41,남,30,2,3.0,42170,50110,26350,자가용,1.0,2.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,7.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,1.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,7.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,1.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,8.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,2.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,7.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,8.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,1.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,5.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,7.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,8.0,6.0
b003924,11,남,30,5,3.0,42820,26350,46130,자가용,4.0,6.0
b002286,11,여,50,2,2.0,42230,48310,46130,자가용,4.0,2.0
b005125,26,여,50,3,5.0,48720,46910,41110,자가용,6.0,7.0
b005125,26,여,50,3,5.0,48720,46910,41110,자가용,6.0,7.0
b014369,41,여,20,1,1.0,42150,50130,26350,대중교통 등,3.0,7.0
b006305,48,남,40,1,1.0,50130,26530,46130,자가용,5.0,1.0
b000524,47,남,30,4,7.0,26350,47110,47130,자가용,-1.0,-1.0
b011250,48,남,30,1,2.0,50130,27260,11680,자가용,4.0,1.0
b013762,11,여,30,6,3.0,47130,11110,28177,자가용,4.0,1.0
b018519,27,여,20,1,2.0,47290,47110,41570,대중교통 등,3.0,7.0
b014969,41,남,30,1,1.0,42830,41820,42720,자가용,-1.0,-1.0
b015099,11,여,40,3,1.0,41630,48270,27230,대중교통 등,-1.0,-1.0
b006591,11,남,30,5,2.0,42210,50130,48220,자가용,4.0,8.0
b002556,11,남,40,10,7.0,50130,26350,42150,대중교통 등,-1.0,-1.0
b011636,48,여,30,1,1.0,50130,47130,46130,자가용,6.0,3.0
b011023,11,남,40,2,5.0,50110,50130,42210,대중교통 등,-1.0,-1.0
b004199,11,여,20,1,2.0,26710,50110,42150,대중교통 등,-1.0,-1.0
b007666,31,남,30,1,1.0,26710,26230,26260,대중교통 등,-1.0,-1.0
b007265,41,여,20,5,1.0,42830,28710,45110,자가용,-1.0,-1.0
b015292,48,남,20,2,7.0,48120,48840,26350,자가용,3.0,7.0
b015292,48,남,20,2,7.0,48120,48840,26350,자가용,3.0,7.0
b007798,11,여,30,1,2.0,42830,50130,41360,자가용,4.0,7.0
b005140,47,남,30,1,9.0,26500,47130,27110,자가용,3.0,8.0
b005646,11,여,20,1,2.0,42210,42150,42110,대중교통 등,-1.0,-1.0
b006971,27,여,20,1,1.0,47820,47130,47110,대중교통 등,3.0,8.0
b014730,11,여,30,3,1.0,42150,26500,41820,대중교통 등,4.0,7.0
b014730,11,여,30,3,1.0,42150,26500,41820,대중교통 등,4.0,7.0
b000609,11,여,60,4,3.0,50130,42150,30230,자가용,8.0,6.0
b000609,11,여,60,4,3.0,50130,42150,30230,자가용,4.0,2.0
b000609,11,여,60,4,3.0,50130,42150,30230,자가용,8.0,5.0
b010102,47,여,30,5,3.0,27140,47930,50130,자가용,4.0,1.0
b011545,42,여,30,2,3.0,42150,42230,11230,자가용,5.0,1.0
b011545,42,여,30,2,3.0,42150,42230,11230,자가용,1.0,2.0
b005470,45,여,20,1,1.0,11680,50130,26350,자가용,3.0,2.0
b000525,11,남,30,1,3.0,42210,28710,26350,대중교통 등,4.0,7.0
b001354,11,여,40,2,3.0,50110,42150,46130,자가용,2.0,2.0
b001354,11,여,40,2,3.0,50110,42150,46130,자가용,2.0,2.0
b006105,26,남,40,1,3.0,48840,48850,48310,자가용,5.0,1.0
b006105,26,남,40,1,3.0,48840,48850,48310,자가용,2.0,2.0
b005335,41,남,20,1,8.0,50110,48170,27110,대중교통 등,3.0,8.0
b014930,28,남,20,7,2.0,28710,11590,50130,대중교통 등,-1.0,-1.0
b011076,11,남,40,1,8.0,48240,42150,44150,자가용,2.0,2.0
b011214,27,여,20,1,1.0,26350,11680,47820,대중교통 등,3.0,8.0
b004668,41,여,40,10,3.0,42210,41650,47130,자가용,5.0,1.0
a000193,11,여,20,2,2.0,48170,50110,47130,대중교통 등,3.0,8.0
b015439,48,남,20,1,1.0,26110,27110,46130,대중교통 등,3.0,8.0
b001008,27,여,40,20,9.0,47940,43800,48310,자가용,2.0,2.0
b001008,27,여,40,20,9.0,47940,43800,48310,자가용,8.0,1.0
b001008,27,여,40,20,9.0,47940,43800,48310,자가용,5.0,2.0
b001008,27,여,40,20,9.0,47940,43800,48310,자가용,5.0,1.0
b006459,41,남,40,2,6.0,42150,41590,44270,자가용,-1.0,-1.0
b006749,27,여,30,3,6.0,47230,47820,47130,자가용,1.0,2.0
b006749,27,여,30,3,6.0,47230,47820,47130,자가용,5.0,1.0
b006749,27,여,30,3,6.0,47230,47820,47130,자가용,2.0,2.0
b006749,27,여,30,3,6.0,47230,47820,47130,자가용,2.0,2.0
b006283,27,여,50,1,1.0,50130,11140,30140,자가용,6.0,3.0
b011468,31,여,20,1,2.0,11230,11680,11650,대중교통 등,3.0,7.0
b014434,11,여,30,3,7.0,42170,44760,50130,대중교통 등,-1.0,-1.0
b000662,48,남,40,2,2.0,42150,50130,41360,자가용,5.0,8.0
b004637,26,남,20,3,3.0,47130,11680,48310,자가용,3.0,8.0
b006744,11,남,30,1,1.0,42150,11110,42830,대중교통 등,4.0,8.0
b006926,42,남,30,2,3.0,42150,41110,43150,자가용,1.0,2.0
b005462,31,남,60,6,8.0,50130,46810,42750,자가용,-1.0,-1.0
b012366,27,남,20,4,3.0,47290,48840,26350,자가용,3.0,1.0
b002171,41,남,20,5,1.0,50110,42150,26350,대중교통 등,3.0,8.0
b002098,41,여,50,5,1.0,42170,48840,28720,대중교통 등,6.0,10.0
b002098,41,여,50,5,1.0,42170,48840,28720,대중교통 등,8.0,10.0
b002098,41,여,50,5,1.0,42170,48840,28720,대중교통 등,7.0,10.0
b002098,41,여,50,5,1.0,42170,48840,28720,대중교통 등,6.0,10.0
b007166,11,여,30,3,1.0,41280,42210,42820,자가용,4.0,1.0
b007166,11,여,30,3,1.0,41280,42210,42820,자가용,1.0,2.0
b006707,26,남,30,1,7.0,48170,42150,41280,자가용,3.0,8.0
b010318,48,남,30,1,3.0,26350,48120,47130,자가용,1.0,2.0
b010318,48,남,30,1,3.0,26350,48120,47130,자가용,4.0,1.0
b011254,27,남,30,1,3.0,50130,50110,42150,자가용,4.0,1.0
b011254,27,남,30,1,3.0,50130,50110,42150,자가용,1.0,2.0
b009552,11,남,50,4,1.0,26260,41590,47130,대중교통 등,6.0,1.0
b010740,43,여,30,1,7.0,26500,11230,42770,자가용,5.0,1.0
b010740,43,여,30,1,7.0,26500,11230,42770,자가용,2.0,2.0
b006892,26,남,30,7,3.0,48310,47130,50130,자가용,4.0,1.0
b003822,41,여,30,2,6.0,42210,41650,42820,대중교통 등,-1.0,-1.0
b014203,26,여,60,2,1.0,48310,42230,50130,자가용,7.0,1.0
b015928,42,여,40,1,2.0,42210,11710,50130,자가용,6.0,1.0
b010747,26,여,30,1,3.0,42830,46130,48310,자가용,1.0,2.0
b010747,26,여,30,1,3.0,42830,46130,48310,자가용,4.0,1.0
b010747,26,여,30,1,3.0,42830,46130,48310,자가용,2.0,2.0
b006946,47,여,30,1,6.0,47130,27140,47110,대중교통 등,-1.0,-1.0
b000622,41,여,20,4,3.0,42150,26350,28185,자가용,3.0,2.0
b000622,41,여,20,4,3.0,42150,26350,28185,자가용,6.0,1.0
b006541,26,남,40,3,7.0,48270,46130,27290,자가용,5.0,1.0
b006541,26,남,40,3,7.0,48270,46130,27290,자가용,1.0,2.0
b006325,47,여,30,2,3.0,47280,31200,47130,자가용,1.0,11.0
b006325,47,여,30,2,3.0,47280,31200,47130,자가용,4.0,7.0
b006325,47,여,30,2,3.0,47280,31200,47130,자가용,1.0,2.0
b006718,42,여,20,3,2.0,42150,11440,50130,대중교통 등,-1.0,-1.0
b013697,11,여,30,1,4.0,41360,42150,43130,대중교통 등,-1.0,-1.0
b007047,41,여,40,3,2.0,50110,26350,45110,대중교통 등,-1.0,-1.0
b015725,11,남,40,4,8.0,42820,41650,28110,자가용,2.0,2.0
b015725,11,남,40,4,8.0,42820,41650,28110,자가용,2.0,2.0
b015725,11,남,40,4,8.0,42820,41650,28110,자가용,1.0,2.0
b000764,27,남,30,4,2.0,26230,11440,50110,대중교통 등,3.0,7.0
b016467,11,남,30,2,2.0,42130,41830,47250,자가용,4.0,1.0
b015712,11,여,40,1,1.0,42210,42830,42150,자가용,2.0,2.0
b015712,11,여,40,1,1.0,42210,42830,42150,자가용,2.0,2.0
b015712,11,여,40,1,1.0,42210,42830,42150,자가용,5.0,1.0
b005703,27,여,30,2,1.0,27710,26350,47110,자가용,2.0,2.0
b005703,27,여,30,2,1.0,27710,26350,47110,자가용,5.0,1.0
b000580,42,여,20,2,3.0,50110,41110,28237,자가용,3.0,7.0
b006010,26,여,30,1,7.0,11110,42190,47130,자가용,4.0,8.0
b008226,26,여,40,4,1.0,46130,50130,47130,자가용,5.0,1.0
b008226,26,여,40,4,1.0,46130,50130,47130,자가용,1.0,2.0
b008226,26,여,40,4,1.0,46130,50130,47130,자가용,2.0,2.0
b018617,48,여,20,3,2.0,48250,48170,27110,대중교통 등,3.0,7.0
b016468,27,남,20,6,2.0,26350,27710,11620,대중교통 등,3.0,7.0
b005519,11,남,30,3,2.0,42150,42110,42210,대중교통 등,-1.0,-1.0
b000442,41,여,20,5,3.0,42150,26110,50110,대중교통 등,3.0,9.0
b000442,41,여,20,5,3.0,42150,26110,50110,대중교통 등,4.0,9.0
b000442,41,여,20,5,3.0,42150,26110,50110,대중교통 등,3.0,9.0
b006590,42,남,40,2,2.0,50110,42170,11680,자가용,5.0,1.0
b006590,42,남,40,2,2.0,50110,42170,11680,자가용,1.0,2.0
b011066,31,여,30,1,7.0,50130,50110,47130,자가용,2.0,2.0
b011066,31,여,30,1,7.0,50130,50110,47130,자가용,1.0,2.0
b011066,31,여,30,1,7.0,50130,50110,47130,자가용,4.0,1.0
b004644,11,남,20,6,3.0,26350,50110,42150,자가용,3.0,8.0
b014501,48,남,20,2,6.0,26350,26710,48250,자가용,7.0,3.0
b007682,47,여,40,4,3.0,42210,48310,47130,자가용,5.0,7.0
b007682,47,여,40,4,3.0,42210,48310,47130,자가용,2.0,11.0
b007682,47,여,40,4,3.0,42210,48310,47130,자가용,1.0,6.0
b007682,47,여,40,4,3.0,42210,48310,47130,자가용,2.0,2.0
b007682,47,여,40,4,3.0,42210,48310,47130,자가용,5.0,1.0
b008133,26,여,50,1,3.0,50130,31710,42210,대중교통 등,6.0,7.0
b008133,26,여,50,1,3.0,50130,31710,42210,대중교통 등,6.0,7.0
b008133,26,여,50,1,3.0,50130,31710,42210,대중교통 등,6.0,7.0
b008133,26,여,50,1,3.0,50130,31710,42210,대중교통 등,6.0,7.0
b008133,26,여,50,1,3.0,50130,31710,42210,대중교통 등,6.0,7.0
b018642,26,여,20,3,1.0,27140,31140,48120,대중교통 등,3.0,8.0
b004070,11,여,20,1,2.0,42150,26350,50130,자가용,3.0,2.0
b004070,11,여,20,1,2.0,42150,26350,50130,자가용,7.0,1.0
b014849,41,남,20,3,2.0,50130,50110,48220,자가용,3.0,8.0
b001307,11,남,30,6,1.0,42830,48220,50130,자가용,-1.0,-1.0
b007806,26,여,40,2,2.0,48310,50110,26710,자가용,5.0,2.0
b001630,42,남,30,10,9.0,48840,42820,50130,대중교통 등,4.0,10.0
b001630,42,남,30,10,9.0,48840,42820,50130,대중교통 등,3.0,10.0
b001630,42,남,30,10,9.0,48840,42820,50130,대중교통 등,3.0,8.0
b001630,42,남,30,10,9.0,48840,42820,50130,대중교통 등,4.0,7.0
b001630,42,남,30,10,9.0,48840,42820,50130,대중교통 등,3.0,10.0
b004012,11,여,30,1,3.0,42830,26350,50130,대중교통 등,4.0,8.0
b002008,48,여,20,1,2.0,50130,48310,26290,자가용,3.0,7.0
b002008,48,여,20,1,2.0,50130,48310,26290,자가용,3.0,7.0
b010905,26,여,20,4,1.0,26230,48840,48120,자가용,-1.0,-1.0
b001285,11,여,30,2,1.0,42150,42720,41360,자가용,1.0,2.0
b011608,41,여,30,1,3.0,43750,50130,26350,자가용,4.0,1.0
b008300,11,남,20,1,7.0,48120,50110,26350,대중교통 등,-1.0,-1.0
b003089,27,여,40,1,2.0,27710,47110,47130,자가용,1.0,2.0
b003089,27,여,40,1,2.0,27710,47110,47130,자가용,7.0,11.0
b003089,27,여,40,1,2.0,27710,47110,47130,자가용,4.0,7.0
b003089,27,여,40,1,2.0,27710,47110,47130,자가용,1.0,11.0
b004624,26,여,20,1,3.0,26500,11170,48840,대중교통 등,4.0,8.0
b014523,26,여,30,1,9.0,47130,48330,42750,자가용,7.0,3.0
b014385,41,여,20,1,5.0,41150,11305,42210,자가용,-1.0,-1.0
b018677,41,여,30,5,6.0,11110,42210,50130,대중교통 등,3.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,6.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,6.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,5.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,6.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,5.0,9.0
b018677,41,여,30,5,6.0,11110,42210,50130,자가용,5.0,9.0
b014816,48,여,20,1,5.0,11680,27110,29200,자가용,-1.0,-1.0
b013791,27,여,30,1,3.0,26350,47130,47110,자가용,7.0,3.0
